created_at,screen_name,text,lang,retweet_count,reply_count,like_count,quote_count,id,author_id,conversation_id,in_reply_to_user_id,geo
2022-04-14T05:04:04.000Z,bts_bighit,"[공지] Merch Box #8 판매 일정 안내 (+ENG/JPN/CHN)
https://t.co/UN4CKUUooa",ko,31920,732,213645,469,1.51E+18,1409798257,1.51E+18,nan,None
2022-04-14T01:00:35.000Z,bts_bighit,"[WEVERSE IN LAS VEGAS]
CAFE IN THE CITY - 라스베이거스에서 즐기는 한국 요리들💜
Trying Korean food in LAS VEGAS💜
https://t.co/1Acq368bsF",ko,38007,842,221755,260,1.51E+18,1409798257,1.51E+18,nan,None
2022-04-13T09:01:41.000Z,bts_bighit,"[#BANGTANZIP] 하나가 된 BTS💜ARMY의 파도타기 (One Wave Created Together by BTS💜ARMY)

👀 https://t.co/3WRhPtfJNw
🔎 Premiere ONLY on Facebook
🔎 https://t.co/SNgPwsvWVv은 페이스북에서 최초 공개됩니다

#BTS #방탄소년단",ko,59484,2082,266326,1898,1.51E+18,1409798257,1.51E+18,nan,None
2022-04-13T06:00:08.000Z,bts_bighit,"[WEVERSE IN LAS VEGAS]
BTS도 반한 라스베이거스의 화려한 쇼🎪✨
A fabulous show in Las Vegas that even BTS fell in love with🎪✨
https://t.co/1Acq368bsF",ko,43516,847,241557,151,1.51E+18,1409798257,1.51E+18,nan,None
2022-04-12T00:00:04.000Z,bts_bighit,"[WEVERSE IN LAS VEGAS]
LAS VEGAS에서 찾았습니다!
BTS의 포토 스팟 📸
We found it!
A photo spot just for BTS in LAS VEGAS 📸
https://t.co/1Acq368bsF",ko,48123,947,269337,238,1.51E+18,1409798257,1.51E+18,nan,None
2022-04-11T07:00:43.000Z,bts_bighit,"[WEVERSE IN LAS VEGAS]
📢속보!! ⛲벨라지오 분수⛲, 별안간 보랏빛으로 반짝이는 이유는?
Breaking News! Bellagio Fountain, why is glittering in purple all of sudden?
https://t.co/1Acq368bsF",ko,45866,862,259357,164,1.51E+18,1409798257,1.51E+18,nan,None
2022-04-10T05:49:11.000Z,bts_bighit,"[#오늘의방탄] 오늘도 무사히 공연을 끝낼 수 있었던 건 아미 덕분! 방탄소년단은 💜아미건전지🔋⚡️💜 덕분에 움직입니다! 우리 모두 체력 충전하고 3회차 공연에서 만나요! (ง •̀_•́)ง 아미 사랑해요 알라뷰!
#BTSARMY #PTD_ON_STAGE_LV #TheWaitIsOver_BTSinVegas #PTD_ON_STAGE_LasVegas2회차공연 https://t.co/IwwJH458Gc",ko,285606,17284,869384,8900,1.51E+18,1409798257,1.51E+18,nan,None
2022-04-10T01:00:46.000Z,bts_bighit,"[WEVERSE IN LAS VEGAS]
 What's In ARMY's BAG? 🎒👜
 ARMY가 추천하는 공연장 필수템!
 https://t.co/1Acq368bsF",ko,42989,884,254443,287,1.51E+18,1409798257,1.51E+18,nan,None
2022-04-09T06:19:15.000Z,bts_bighit,"[#오늘의방탄] 두근두근☺️ 첫 Las Vegas 공연! 소중했던 아미와의 추억을 안고 방탄소년단은 2회차로 달려갈게요🥰 이제부터 시작인 거 아시죠? 내일 또 만나요💜아미💜
 
#BTS #BTSARMY #PTD_ON_STAGE_LV #TheWaitIsOver_BTSinVegas #BTSAllegiantStadium #PTD_ON_STAGE_LasVegas1회차공연 https://t.co/4WILMK7nvH",ko,304887,18980,882872,11342,1.51E+18,1409798257,1.51E+18,nan,None
2022-04-08T22:00:01.000Z,bts_bighit,"The wait is over!🥳 The first day of #BTS PERMISSION TO DANCE ON STAGE - LAS VEGAS is about to start soon! Share your excitement with #PTD_ON_STAGE_LV &amp; #TheWaitIsOver_BTSinVegas

Visit the event page below to see what everyone's talking about the concert!
https://t.co/uJNV2cY8VV",en,74248,2581,342841,1960,1.51E+18,1409798257,1.51E+18,nan,None
2022-04-08T19:00:26.000Z,bts_bighit,"[WEVERSE IN LAS VEGAS]
얼리전트 스타디움에서는 무슨 일이? 👀
What happened at Allegiant Stadium? 👀
https://t.co/1Acq368bsF",ko,43905,1225,245958,674,1.51E+18,1409798257,1.51E+18,nan,None
2022-04-08T18:00:10.000Z,bts_bighit,"Honored to be a finalist at this year’s @BBMAs! Thank you #BTSARMY for your support and 💜

#BBMAs #BTS #방탄소년단 https://t.co/NyimH2GIpJ",en,145033,8029,518344,4459,1.51E+18,1409798257,1.51E+18,nan,None
2022-04-08T02:00:27.000Z,bts_bighit,"&lt;BTS PERMISSION TO DANCE ON STAGE - LAS VEGAS&gt;

콘서트를 기다리며 혼자 보기 아까운 PTD ON STAGE 서울 &amp; LA 현장 사진 대방출!😎
👉https://t.co/4Yen26c5FH

라스베가스 콘서트를 안방 1열에서 즐기고 싶다면?!💃🕺
👉https://t.co/pIxoLTfBb8

#PermissiontoDance #PTD_ON_STAGE_LV #방탄소년단 https://t.co/Nnwt8RGgQQ",ko,120575,2148,470734,1170,1.51E+18,1409798257,1.51E+18,nan,None
2022-04-07T15:06:00.000Z,bts_bighit,"👀HEY, ARMY! Excited for #PTD_ON_STAGE_LV Concert? Try this IG filter while you're waiting and share your scores with your friends! (*Watch out 🌵)

""PTD ON STAGE"" Instagram filter is out: https://t.co/UwSKr4DHYo 

#TheWaitIsOver_BTSinVegas #BTS_THE_CITY_LasVegas https://t.co/ZKcFXm8AC1",en,76093,2788,328875,2786,1.51E+18,1409798257,1.51E+18,nan,None
2022-04-06T09:05:29.000Z,bts_bighit,"[#BANGTANZIP] 나는 힘들 때 주문을 외워 ‘Purple-Love!’ (When I’m down I use this spell. “Purple-Love!”)

👀 https://t.co/qR8tvnwc4i
🔎 Premiere ONLY on Facebook
🔎 https://t.co/SNgPwsdNHn은 페이스북에서 최초 공개됩니다

#BTS #방탄소년단",ko,62619,1180,304829,455,1.51E+18,1409798257,1.51E+18,nan,None
2022-04-05T02:01:16.000Z,bts_bighit,"🗺MAP &amp; WAIT TIMES in LAS VEGAS
 
Check locations &amp; wait times for the concert, LIVE PLAY, and various BTS themed activities, all on the Weverse app!
 https://t.co/8pa6ydWQXf",en,17890,239,119860,353,1.51E+18,1409798257,1.51E+18,1409798257,None
2022-04-05T02:00:50.000Z,bts_bighit,"🗺MAP &amp; WAIT TIMES in LAS VEGAS
 
위버스 앱을 통해 콘서트, 라이브플레이와 도시 곳곳에서 펼쳐지는 다양한 BTS 이벤트 정보를 한 번에 만나보세요!
https://t.co/8pa6ydWQXf",ko,42536,1083,260992,566,1.51E+18,1409798257,1.51E+18,nan,None
2022-04-04T03:36:21.000Z,bts_bighit,"[#오늘의방탄] #BTS in #GRAMMYs!
We always love you,💜ARMY💜 https://t.co/8cS4ZO1FXU",en,464469,105748,1445755,49733,1.51E+18,1409798257,1.51E+18,nan,None
2022-04-03T05:00:39.000Z,bts_bighit,"We can't wait to perform at the Music's Biggest Night, #GRAMMYs! Watch it LIVE on April 3 at 8pm ET/5pm PT on CBS!

#BTS #방탄소년단 https://t.co/zOiXbIy0YJ",en,251137,16828,957272,13138,1.51E+18,1409798257,1.51E+18,nan,None
2022-04-03T00:35:30.000Z,bts_bighit,"RT @FreeFire_NA: Watch the members of BTS go head-to-head in their own Free Fire match! 💜👀

How do you think they did? Click the link to wa…",en,38549,0,0,0,1.51E+18,1409798257,1.51E+18,nan,None
2022-04-01T17:12:03.000Z,bts_bighit,"RT @FreeFire_NA: Hey #ARMY! 💜

Get yourself ready for the premiere of the #FreeFireXBTS Variety Show, live on Twitter! 

Like this tweet or…",en,50455,0,0,0,1.51E+18,1409798257,1.51E+18,nan,None
2022-04-01T03:00:18.000Z,bts_bighit,"#BTS (#방탄소년단) PERMISSION TO DANCE ON STAGE - LAS VEGAS Welcome Message
(https://t.co/GoEQfyr0aD)

#PTD_ON_STAGE_LV #PermissiontoDance",en,75215,1753,335569,942,1.51E+18,1409798257,1.51E+18,nan,None
2022-04-01T02:02:04.000Z,bts_bighit,"RT @HYBE_MERCH: #BTS BEHIND THE STAGE: PERMISSION TO DANCE is coming! 
Enjoy a unique photography exhibition unveiling behind the scenes of…",en,30400,0,0,0,1.51E+18,1409798257,1.51E+18,nan,None
2022-04-01T02:01:54.000Z,bts_bighit,"RT @HYBE_MERCH: #BTS POP-UP : PERMISSION TO DANCE in LAS VEGAS 
Welcome to an immersive journey through the band's history, music videos hi…",en,28622,0,0,0,1.51E+18,1409798257,1.51E+18,nan,None
2022-03-31T19:09:54.000Z,bts_bighit,RT @TIME: HYBE's Bang Si-Hyuk is reinventing the music business—with a little help from BTS (@BTS_twt) #TIME100Companies https://t.co/yhQdn…,en,127247,0,0,0,1.51E+18,1409798257,1.51E+18,nan,None
2022-03-31T08:00:15.000Z,bts_bighit,"[공지] 아티스트 권리침해 관련 법적 대응 진행 상황 안내 (3.31) (+ENG)
https://t.co/vJ15TxK68Q",ko,48926,2205,261291,3235,1.51E+18,1409798257,1.51E+18,nan,None
2022-03-31T05:00:31.000Z,bts_bighit,"[공지] #BTS PERMISSION TO DANCE ON STAGE - LAS VEGAS 온라인 라이브 스트리밍 이용권 상세 안내 (+ENG/JPN/CHN)
https://t.co/FHM4ozs10h

#PTD_ON_STAGE_LV #PermissiontoDance #방탄소년단",ko,46724,1127,231588,1072,1.51E+18,1409798257,1.51E+18,nan,None
2022-03-31T02:00:00.000Z,bts_bighit,"Ever wondered how well our music tastes match? Blend with us on @Spotify to find out!

Click on the link below to create a unique Blend playlist between BTS and ARMY 💜
👉https://t.co/5T14shtuc6
*Spotify log-in required.

#BTS #방탄소년단 https://t.co/yRsVguYhk9",en,83858,7209,383149,9931,1.51E+18,1409798257,1.51E+18,nan,None
2022-03-30T09:05:59.000Z,bts_bighit,"[#BANGTANZIP] 💜아미 포에버 방탄 포에버💜 (ARMY Forever BTS Forever)

👀 https://t.co/xWJk6DplTw
🔎 Premiere ONLY on Facebook
🔎 https://t.co/SNgPwsvWVv은 페이스북에서 최초 공개됩니다

#BTS #방탄소년단",ko,66265,1865,272421,2026,1.51E+18,1409798257,1.51E+18,nan,None
2022-03-30T01:00:15.000Z,bts_bighit,"&lt;BTS PERMISSION TO DANCE THE CITY - LAS VEGAS&gt;
 
ON-SITE EVENTS PROGRAM GUIDE 📢  
Each event will be held at different times and locations, so please check the notice in the link below.
👉 https://t.co/ILGF2mYxHH

#BTS_THE_CITY_LasVegas #PTD_THE_CITY_LV https://t.co/3hct8PuYOU",en,33449,850,160675,5012,1.51E+18,1409798257,1.51E+18,1409798257,None
2022-03-30T01:00:13.000Z,bts_bighit,"&lt;BTS PERMISSION TO DANCE THE CITY - LAS VEGAS&gt;

Are you ready to enjoy THE CITY?🤩

#BTS_THE_CITY_LasVegas #PTD_THE_CITY_LV https://t.co/AXs2IrLNhy",en,97005,4214,439715,6360,1.51E+18,1409798257,1.51E+18,nan,None
2022-03-29T07:00:25.000Z,bts_bighit,"&lt;BTS PERMISSION TO DANCE THE CITY - LAS VEGAS&gt;

In the city painted with BTS✨
Enjoy the variety of things to do non-stop!
'Cause we don't need permission to enjoy ourselves🤟🏻
(https://t.co/aOfNLz4fAJ)

#BTS_THE_CITY_LasVegas #PTD_THE_CITY_LV",en,75679,2243,336395,1461,1.51E+18,1409798257,1.51E+18,nan,None
2022-03-29T02:00:28.000Z,bts_bighit,"RT @HYBE_MERCH: “건반 위를 흐르는 방탄소년단의 음악”
“Music by BTS flowing across the piano keys”

BTS PIANO SHEET MUSIC, SALES OPEN
https://t.co/57opACCg…",ko,35615,0,0,0,1.51E+18,1409798257,1.51E+18,nan,None
2022-03-28T03:01:04.000Z,bts_bighit,"RT @BIGHIT_MUSIC: [위버스 매거진] #뷔 가 음악으로 그리는 풍경
음악은 어떻게 청춘의 흔적을 기록하는가

#V paints a picture through his music
The #BTS member’s music traces th…",ko,47902,0,0,0,1.51E+18,1409798257,1.51E+18,nan,None
2022-03-28T02:00:43.000Z,bts_bighit,"RT @HYBE_MERCH: “건반 위를 흐르는 방탄소년단의 음악”
“Music by BTS flowing across the piano keys”

BTS PIANO SHEET MUSIC
2022. 3. 29. 11:00 (KST)

(https:…",ko,46838,0,0,0,1.51E+18,1409798257,1.51E+18,nan,None
2022-03-23T10:00:14.000Z,bts_bighit,"[네이버 포스트] 방탄소년단의 매일매일 짜릿한 킹갓비주얼? '좋아요' (@ https://t.co/tMbVbMtKhh) 

#BTS #방탄소년단",ko,102233,2154,421519,2161,1.51E+18,1409798257,1.51E+18,nan,None
2022-03-23T09:00:41.000Z,bts_bighit,"[#BANGTANZIP] 방탄소년단은 지금 케미 맛집 영업중! (BTS Has the Best Chemistry in Town!)

👀 https://t.co/xFBlyX34Kn
🔎 Premiere ONLY on Facebook
🔎 https://t.co/SNgPwsdNHn은 페이스북에서 최초 공개됩니다

#BTS #방탄소년단",ko,69010,1371,287619,890,1.51E+18,1409798257,1.51E+18,nan,None
2022-03-21T09:00:20.000Z,bts_bighit,"#BTS (#방탄소년단) 'BTS DECO KIT' Photoshoot Sketch
(https://t.co/UaesDlAFY9)",en,99162,2566,388042,2839,1.51E+18,1409798257,1.51E+18,nan,None
2022-03-20T10:00:06.000Z,bts_bighit,"#BTS #방탄소년단 PERMISSION TO DANCE ON STAGE - SEOUL Photo Sketch
@ (https://t.co/tW49ceqAaf) 
@ (https://t.co/YLbtJWVlOG)

#PTD_ON_STAGE_SEOUL #PermissiontoDance #BTSCONCERT https://t.co/WTz6LhCO2s",en,184631,4551,649562,5207,1.51E+18,1409798257,1.51E+18,nan,None
2022-03-17T03:00:16.000Z,bts_bighit,"[공지] #BTS X EVERLAND ARMY 멤버십 이벤트 안내
https://t.co/VrhiNRCclB",ko,63231,3247,343603,3896,1.50E+18,1409798257,1.50E+18,nan,None
2022-03-16T09:00:45.000Z,bts_bighit,"[#BANGTANZIP] 방탄이들의 쉬는 시간 (BTS During Break Time)  

👀 https://t.co/sMxUFmGCnm
🔎 Premiere ONLY on Facebook
🔎 https://t.co/SNgPwsvWVv은 페이스북에서 최초 공개됩니다

#BTS #방탄소년단",ko,81290,1907,347322,1373,1.50E+18,1409798257,1.50E+18,nan,None
2022-03-15T14:00:01.000Z,bts_bighit,"We will be performing at the #GRAMMYs April 3 on @CBS! See you on Music's Biggest Night @RecordingAcad!

#BTS #방탄소년단 https://t.co/u5glcAtgtY",en,300826,16987,1194536,23828,1.50E+18,1409798257,1.50E+18,nan,None
2022-03-14T03:04:02.000Z,bts_bighit,"RT @BIGHIT_MUSIC: [위버스 매거진] #슈퍼참치 로 전 세계에 벌인 잔치
#진 에게 슈퍼 참치 제작기를 듣다

 #Jin throws a worldwide feast with #SuperTuna 

▶️KOR: https://t.co/z…",ko,43207,0,0,0,1.50E+18,1409798257,1.50E+18,nan,None
2022-03-13T12:49:20.000Z,bts_bighit,"[#오늘의방탄] 3일간의 기적 같은 콘서트를 함께해 준 아미들 고마워요💜 추운 겨울이어도 따뜻한 봄날이어도 아미와 방탄은 항상 함께해 😍

#방탄소년단 #BTS #BTSARMY  
#아미와함께라면_매일이봄날 #아미는_아름다운미성
#PTD_ON_STAGE_SEOUL #Stage_For_ARMY #PTD_ON_STAGE_SEOUL3회차공연 https://t.co/nJYjATv2LP",ko,337852,26836,1057196,18353,1.50E+18,1409798257,1.50E+18,nan,None
2022-03-12T12:44:13.000Z,bts_bighit,"[#오늘의방탄] Bㅣ티에스,, 비 못피했스,, ☔️😂☔️ 공연 보러 와준 아미들, 안에서 공연 봐준 아미들 모두 모두 감기 조심! 따뜻한 물에 샤워 필수! 내일 또 만나요💜
 
#닉값소년단 #방탄소년단 #BTS #BTSARMY #아미는_방탄의_사랑 #PTD_ON_STAGE_SEOUL #Stage_For_ARMY #PTD_ON_STAGE_SEOUL2회차공연 https://t.co/xEI5O489vU",ko,328722,18429,1046791,13459,1.50E+18,1409798257,1.50E+18,nan,None
2022-03-11T04:30:00.000Z,bts_bighit,"Hope you all enjoyed #PTD_ON_STAGE_SEOUL last night! Look forward to this weekend for more &amp; feel the heat of the show while you're getting ready here on @Spotify

🎵 https://t.co/i8Q4m9P10q

#BTS #방탄소년단 https://t.co/YTXPKJSw7h",en,115975,2149,572248,1305,1.50E+18,1409798257,1.50E+18,nan,None
2022-03-11T01:00:00.000Z,bts_bighit,"&lt;BTS PTD ON STAGE - SEOUL: LIVE VIEWING&gt; D-1️⃣

방탄소년단과 즐길 준비 되셨나요? 🕺💃
Are you ready to dance with BTS?

🎫Tickets at https://t.co/6f2DQEOT03

 #BTS #방탄소년단 #PTDLIVEVIEWING #PTD_ON_STAGE_SEOUL https://t.co/imxR2RS0Hb",ko,93076,3174,481172,3510,1.50E+18,1409798257,1.50E+18,nan,None
2022-03-10T13:51:33.000Z,bts_bighit,"[#오늘의방탄] 아미.. 정말 진짜 너무 완전.. 보고 싶었어요🥺 당연히도 우리 사이 여태 안 변했네💜 토요일에 따뜻하게 입고 다시 만나요!😘

#방탄소년단 #BTS #BTSARMY 
#우리함께라면_허락은필요없어 #우리사이_당연히안변하지 #PTD_ON_STAGE_SEOUL #Stage_For_ARMY #PTD_ON_STAGE_SEOUL1회차공연 https://t.co/qrG2DVNqNM",ko,334655,17877,991572,15115,1.50E+18,1409798257,1.50E+18,nan,None
2022-03-10T08:00:02.000Z,bts_bighit,"#BTS PERMISSION TO DANCE ON STAGE - SEOUL 시작까지 2시간..!👀

콘서트를 기대하는 마음과 방탄소년단을 향한 응원을 담아 해시태그와 함께 공유해주세요💜
#우리함께라면_허락은필요없어 #PTD_ON_STAGE_SEOUL

서울콘 소식이 궁금하다면? 이벤트 페이지도 방문해보세요!
https://t.co/aX9qsBv5MU",ko,89601,2144,442411,840,1.50E+18,1409798257,1.50E+18,nan,None
2022-03-09T12:00:00.000Z,bts_bighit,"[#슈가생일ㅊㅋ] 
#SUGA #아미의릴뮤뮤 #치즈냥4종세트 #사진밤새보다귀여워서지각하는상상 https://t.co/Myw7zeYEjJ",und,193241,5286,800528,3423,1.50E+18,1409798257,1.50E+18,nan,None
2022-03-09T09:03:00.000Z,bts_bighit,"[#BANGTANZIP] ARMY! PTD 공연 즐길 준비 되셨나요? 다같이 BTS SY 투어 영상으로 워밍업해요!💃🕺

👀 https://t.co/U2O7y5z2La
🔎 Premiere ONLY on Facebook
🔎 https://t.co/SNgPwsdNHn은 페이스북에서 최초 공개됩니다

#BTS #방탄소년단",ko,77797,1482,336511,1008,1.50E+18,1409798257,1.50E+18,nan,None
2022-03-09T03:00:12.000Z,bts_bighit,"[#슈가생일ㅊㅋ]
얘들아(0명) 오늘도 고소 준비됐지..?
슈가는 ARMY를 💜1365244💜
More photos @ (https://t.co/L05Lpyp99s) 

#SUGA #민윤기 #영원히위험한남자 #민윤기를고소합니다 #오늘도고소장쓴다 #309장죽죽써 https://t.co/MLtEBb0KjC",ko,201997,6717,692442,7923,1.50E+18,1409798257,1.50E+18,nan,None
2022-03-08T15:00:02.000Z,bts_bighit,"[#슈가생일ㅊㅋ]
0309
HAPPY
BIRTHDAY
SUGA
사랑하는 반려동물의 가장 귀여운 순간을 보여주세요! ฅ^•ﻌ•^ฅ
#SUGA #민윤기 #융기 #융키윌유메리미 #SUGA_BDAY
💜🐱🍰🎂🏀🎸🎹💜 https://t.co/VzZG5U6lJB",ko,312333,28608,871287,22039,1.50E+18,1409798257,1.50E+18,nan,None
2022-03-08T07:01:12.000Z,bts_bighit,"RT @BIGHIT_MUSIC: [위버스 매거진] #BTS #PTD_ON_STAGE_SEOUL GUIDE

콘서트 가기 전 미리 알면 좋을 것들
Things to know before attending the concert

▶️KOR: https:…",ko,29893,0,0,0,1.50E+18,1409798257,1.50E+18,nan,None
2022-03-08T01:00:17.000Z,bts_bighit,"BTS PERMISSION TO DANCE ON STAGE - LIVE PLAY in LAS VEGAS SPOT
(https://t.co/vo5DoEZ8a9)

#PTD_ON_STAGE_LV #LIVEPLAY #PermissiontoDance #BTS #방탄소년단 https://t.co/ELo9PChdpo",en,105246,2522,456072,1647,1.50E+18,1409798257,1.50E+18,nan,None
2022-03-07T09:00:50.000Z,bts_bighit,"RT @HYBE_MERCH: 📢BTS PERMISSION TO DANCE ON STAGE - SEOUL 익스프레스 공식 상품 부스 운영 안내

📅 2022.03.10 ~ 03.13
📍 롯데백화점 잠실점 B1F 출입구 우측 행사장

🛍판매 상품
✔️O…",ko,30550,0,0,0,1.50E+18,1409798257,1.50E+18,nan,None
2022-03-07T08:00:13.000Z,bts_bighit,"[공지] #BTS PERMISSION TO DANCE ON STAGE - SEOUL 공연 팬 이벤트 추가 안내 (+ENG/JPN/CHN)
https://t.co/Pbzvwyh6cp

#PTD_ON_STAGE_SEOUL #PermissiontoDance #방탄소년단",ko,52498,1380,271655,2412,1.50E+18,1409798257,1.50E+18,nan,None
2022-03-05T10:00:21.000Z,bts_bighit,"[네이버 포스트] 아미들 여기서 사진 제일 마음에 드는 거 추천 부탁드려여. 방림이는 정할 수가 없는데여... (@ https://t.co/8cVqjIK1z2) 

#BTS #방탄소년단",ko,132262,5350,483795,7257,1.50E+18,1409798257,1.50E+18,nan,None
2022-03-04T09:00:13.000Z,bts_bighit,"#BTS #방탄소년단 DECO KIT Preview Cuts   
(https://t.co/br8YI5Ctav) https://t.co/fzMFLarZ50",en,117100,1164,438539,2497,1.50E+18,1409798257,1.50E+18,1409798257,None
2022-03-04T09:00:11.000Z,bts_bighit,"#BTS #방탄소년단 DECO KIT Preview Cuts   
(https://t.co/br8YI5Ctav) https://t.co/WfS467yuFN",en,175312,4036,661492,8332,1.50E+18,1409798257,1.50E+18,nan,None
2022-03-04T02:13:23.000Z,bts_bighit,"RT @weverseshop: 데일리 아이템을 ‘나만의 아이템’으로 꾸미는 재미
#BTS DECO KIT로 다이어리, 폴라로이드, 포토카드 등을 맘껏 꾸며보세요!
90’s 미국 프레피룩부터 하이틴 캐주얼까지
‘남사친’ 비주얼의 #방탄소년단 을 일상에…",ko,29735,0,0,0,1.50E+18,1409798257,1.50E+18,nan,None
